lat,lon,rnc,mcc,mnc,lac,cellid,signal,radio,tech,earfcn,psc
41.99276153,14.99875139,82,222,10,36073,9053917,-77,UMTS,HSPA+,3038,61
41.99276153,14.99875139,82,222,10,36073,9053917,-77,UMTS,HSPA+,3038,61
41.99348944,14.99845718,83,222,10,36073,9053917,-79,UMTS,HSPA+,3038,61
41.99348944,14.99845718,83,222,10,36073,9053917,-79,UMTS,HSPA+,3038,61
41.99396777,14.99816432,79,222,10,36073,9053917,-71,UMTS,HSPA+,3038,61
41.99396777,14.99816432,79,222,10,36073,9053917,-71,UMTS,HSPA+,3038,61
41.99428504,14.99791218,81,222,10,36073,9053917,-85,UMTS,HSPA+,3038,61
41.99428504,14.99791218,81,222,10,36073,9053917,-85,UMTS,HSPA+,3038,61
41.99501324,14.99741474,78,222,10,36073,9075525,-73,UMTS,HSPA+,3038,61
41.99428504,14.99791218,81,222,10,36073,9053917,-85,UMTS,HSPA+,3038,61
41.99501324,14.99741474,78,222,10,36073,9075525,-73,UMTS,HSPA+,3038,61
41.99516254,14.99673729,78,222,10,36073,9075525,-77,UMTS,HSPA+,3038,61
41.99516254,14.99673729,78,222,10,36073,9075525,-77,UMTS,HSPA+,3038,61
41.99538375,14.99651847,74,222,10,36073,9075525,-79,UMTS,HSPA+,3038,61
41.99538375,14.99651847,74,222,10,36073,9075525,-79,UMTS,HSPA+,3038,61
41.99583856,14.99675641,71,222,10,36073,9075525,-89,UMTS,HSPA+,3038,61
41.99583856,14.99675641,71,222,10,36073,9075525,-89,UMTS,HSPA+,3038,61
41.99583856,14.99675641,71,222,10,36073,9075525,-89,UMTS,HSPA+,3038,61
41.99592848,14.99722857,68,222,10,36073,9053917,-87,UMTS,HSPA+,3038,61
41.99583856,14.99675641,71,222,10,36073,9075525,-89,UMTS,HSPA+,3038,61
41.99592848,14.99722857,68,222,10,36073,9053917,-87,UMTS,HSPA+,3038,61
41.99592037,14.99748907,68,222,10,36073,9053917,-69,UMTS,HSPA+,3038,61
41.99605113,14.99786926,68,222,10,36073,9053917,-75,UMTS,HSPA,3038,61
41.99616964,14.99786753,65,222,10,36073,9053917,-81,UMTS,HSPA,3038,61
41.99616964,14.99786753,65,222,10,36073,9053917,-81,UMTS,HSPA,3038,61
41.99640304,14.99761439,63,222,10,36073,9053917,-79,UMTS,HSPA,3038,61
41.99640304,14.99761439,63,222,10,36073,9053917,-79,UMTS,HSPA,3038,61
41.99658891,14.99751455,63,222,10,36073,9053917,-73,UMTS,HSPA,3038,61
41.99658891,14.99751455,63,222,10,36073,9053917,-73,UMTS,HSPA,3038,61
41.99717966,14.99745644,65,222,10,36073,9053917,-73,UMTS,HSPA+,3038,61
41.99717966,14.99745644,65,222,10,36073,9053917,-73,UMTS,HSPA+,3038,61
41.99765103,14.99739867,66,222,10,36073,9053917,-85,UMTS,HSPA+,3038,61
41.99765103,14.99739867,66,222,10,36073,9053917,-85,UMTS,HSPA+,3038,61
41.99791003,14.99736595,68,222,10,36073,9053917,-93,UMTS,HSPA+,3038,61
41.99828179,14.99730874,68,222,10,36073,9053917,-89,UMTS,HSPA+,3038,61
41.99840659,14.99729859,69,222,10,36073,9053917,-91,UMTS,HSPA+,3038,61
41.99840659,14.99729859,69,222,10,36073,9053917,-91,UMTS,HSPA+,3038,61
41.99861733,14.99716557,68,222,10,36073,9053917,-83,UMTS,HSPA+,3038,61
41.99861733,14.99716557,68,222,10,36073,9053917,-83,UMTS,HSPA+,3038,61
41.99868132,14.99681257,68,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
41.99865784,14.99667111,68,222,10,36073,9053917,-93,UMTS,HSPA+,3038,61
41.99871727,14.99650057,70,222,10,36073,9053917,-91,UMTS,HSPA+,3038,61
41.99871727,14.99650057,70,222,10,36073,9053917,-91,UMTS,HSPA+,3038,61
41.9990254,14.99653359,74,222,10,36073,9053917,-97,UMTS,HSPA+,3038,61
41.9990254,14.99653359,74,222,10,36073,9053917,-97,UMTS,HSPA+,3038,61
41.99922609,14.99654021,75,222,10,36073,9053917,-93,UMTS,HSPA+,3038,61
41.99922609,14.99654021,75,222,10,36073,9053917,-93,UMTS,HSPA+,3038,61
41.99955609,14.99657394,75,222,10,36073,9092695,-93,UMTS,HSPA,3038,8
41.99970182,14.99659881,76,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
41.99955609,14.99657394,75,222,10,36073,9092695,-93,UMTS,HSPA,3038,8
41.99970182,14.99659881,76,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
41.99955609,14.99657394,75,222,10,36073,9092695,-93,UMTS,HSPA,3038,8
41.9999592,14.99662228,77,222,10,36073,9053917,-99,UMTS,HSPA+,3038,61
41.99955609,14.99657394,75,222,10,36073,9092695,-93,UMTS,HSPA,3038,8
41.9999592,14.99662228,77,222,10,36073,9053917,-99,UMTS,HSPA+,3038,61
42.00006779,14.99662088,75,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
42.00006779,14.99662088,75,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
42.00006779,14.99662088,75,222,10,36073,9053917,-95,UMTS,HSPA+,3038,61
42.00029184,14.99663405,73,222,10,36073,9092695,-99,UMTS,HSPA+,3038,61
42.00029184,14.99663405,73,222,10,36073,9092695,-99,UMTS,HSPA+,3038,61
42.00029184,14.99663405,73,222,10,36073,9092695,-99,UMTS,HSPA+,3038,61
42.00029184,14.99663405,73,222,10,36073,9092695,-99,UMTS,HSPA+,3038,61
42.00044082,14.99662726,70,222,10,36073,9092695,-95,UMTS,HSPA,3038,8
42.00044082,14.99662726,70,222,10,36073,9092695,-95,UMTS,HSPA,3038,8
42.00044082,14.99662726,70,222,10,36073,9092695,-95,UMTS,HSPA,3038,8
42.00055092,14.99638509,73,222,10,36073,9092695,-93,UMTS,HSPA,3038,8
42.00054714,14.99609977,76,222,10,36073,9092695,-101,UMTS,HSPA,3038,8
42.00054714,14.99609977,76,222,10,36073,9092695,-101,UMTS,HSPA,3038,8
42.00060977,14.99570507,76,222,10,36073,9092695,-95,UMTS,HSPA+,3038,8
42.00060977,14.99570507,76,222,10,36073,9092695,-95,UMTS,HSPA+,3038,8
42.00062572,14.99548767,79,222,10,36073,9092695,-97,UMTS,HSPA+,3038,8
42.00062572,14.99548767,79,222,10,36073,9092695,-97,UMTS,HSPA+,3038,8
42.00063523,14.99541641,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00065792,14.99545498,80,222,10,36073,9092695,-89,UMTS,HSPA+,3038,8
42.00063523,14.99541641,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00065792,14.99545498,80,222,10,36073,9092695,-89,UMTS,HSPA+,3038,8
42.00063523,14.99541641,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00065792,14.99545498,80,222,10,36073,9092695,-89,UMTS,HSPA+,3038,8
42.00063523,14.99541641,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062672,14.99546326,78,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062672,14.99546326,78,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062196,14.99545503,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062196,14.99545503,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062196,14.99545503,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062451,14.99543999,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062451,14.99543999,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062451,14.99543999,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062454,14.99543913,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062454,14.99543913,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062445,14.99543868,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062445,14.99543868,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062451,14.99543865,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062451,14.99543865,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062455,14.99543875,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062447,14.99543891,79,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062447,14.99543899,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062447,14.99543899,79,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062463,14.99543914,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062463,14.99543914,79,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062504,14.99543964,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062504,14.99543964,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062643,14.99544126,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062643,14.99544126,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062732,14.99544229,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062732,14.99544229,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062732,14.99544229,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062732,14.99544229,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062782,14.9954424,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062782,14.9954424,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062758,14.99544195,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062758,14.99544195,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062758,14.99544195,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062629,14.9954396,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062629,14.9954396,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062581,14.99543888,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062581,14.99543888,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062569,14.99543881,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062569,14.99543881,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.0006254,14.99543857,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.0006254,14.99543857,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062492,14.99543861,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062492,14.99543861,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062492,14.99543861,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062492,14.99543861,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.0006244,14.99543865,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.0006244,14.99543865,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.0006244,14.99543865,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062421,14.99543868,80,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00062411,14.99543864,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062411,14.99543864,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062411,14.99543864,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062411,14.99543864,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062399,14.99543866,80,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062399,14.99543866,80,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00062395,14.99543856,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062395,14.99543856,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062379,14.9954384,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062379,14.9954384,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061949,14.99544007,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061949,14.99544007,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062331,14.99544772,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00062331,14.99544772,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00061776,14.99544042,82,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061776,14.99544042,82,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00059736,14.99542098,81,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00059736,14.99542098,81,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00059453,14.99541841,81,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00059453,14.99541841,81,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00059047,14.99541471,81,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00059047,14.99541471,81,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00059047,14.99541471,81,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.0006036,14.99544211,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.0006036,14.99544211,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.0006036,14.99544211,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00060673,14.99544393,78,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00060673,14.99544393,78,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00061462,14.99542868,77,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061462,14.99542868,77,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061462,14.99542868,77,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061386,14.99544763,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061386,14.99544763,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061619,14.99544927,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061619,14.99544927,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061637,14.9954495,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061637,14.9954495,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061637,14.9954495,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061637,14.9954495,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061645,14.99544959,78,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00061645,14.99544959,78,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00061645,14.99544959,78,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00061768,14.99545119,78,222,10,36073,9075525,-95,UMTS,HSPA+,3038,486
42.00061822,14.99545185,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061822,14.99545185,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061845,14.99545216,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061845,14.99545216,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061845,14.99545216,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061864,14.99545213,78,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00061864,14.99545213,78,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00061848,14.99545208,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061848,14.99545208,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061848,14.9954521,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061848,14.9954521,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061852,14.99545213,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061852,14.99545213,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061852,14.99545213,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061888,14.99545214,78,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00061906,14.99545218,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061906,14.99545218,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061959,14.99545225,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061959,14.99545225,78,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00061976,14.9954523,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061976,14.9954523,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00061976,14.9954523,78,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00063477,14.99546299,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00063477,14.99546299,79,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00063372,14.99546212,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00063372,14.99546212,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00063569,14.99546268,80,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00063569,14.99546268,80,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00063572,14.99546262,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00063572,14.99546262,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00063574,14.99546266,80,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00063574,14.99546266,80,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00063565,14.9954627,80,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00063565,14.9954627,80,222,10,36073,9075525,-93,UMTS,HSPA+,3038,486
42.00063563,14.99546274,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.000635862350464,14.995463490486145,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.000635862350464,14.995463490486145,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.0006355,14.99546278,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.0006355,14.99546278,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.0006355,14.99546278,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.0006355,14.99546278,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00063456,14.99546238,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00063456,14.99546238,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00063456,14.99546238,80,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00063416,14.99546176,80,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00063416,14.99546176,80,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00063418,14.99546156,73,222,10,36073,9092695,-95,UMTS,HSPA,3038,8
42.00063405,14.99546145,74,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00063418,14.99546156,73,222,10,36073,9092695,-95,UMTS,HSPA,3038,8
42.00063405,14.99546145,74,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00063244,14.99545806,76,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00063244,14.99545806,76,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.0006333,14.99546006,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.0006333,14.99546006,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00062736,14.99545565,79,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00062736,14.99545565,79,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00062759,14.9954548,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00062767,14.99545479,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062771,14.99545475,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062771,14.99545475,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062776,14.99545473,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062776,14.99545473,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00062776,14.99545473,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00062551,14.9954551,80,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00062551,14.9954551,80,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00062892,14.99545646,81,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00062892,14.99545646,81,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00062773,14.995456,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062773,14.995456,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062773,14.995456,80,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00062756,14.99545602,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062756,14.99545602,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062756,14.99545602,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062756,14.99545602,80,222,10,36073,9075525,-91,UMTS,HSPA+,3038,486
42.00062649,14.99545532,80,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00062578,14.99545481,80,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00062578,14.99545481,80,222,10,36073,9075525,-89,UMTS,HSPA,3038,486
42.00059013,14.99542887,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00059013,14.99542887,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057518,14.99540974,77,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00057518,14.99540974,77,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00057518,14.99540974,77,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00057148,14.99541726,77,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00056996,14.99544233,73,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00056996,14.99544233,73,222,10,36073,9075525,-87,UMTS,HSPA,3038,486
42.00057232,14.99545381,74,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00057232,14.99545381,74,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00057676,14.99546055,75,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00057676,14.99546055,75,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00057406,14.99545604,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057406,14.99545604,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057425,14.9954568,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057425,14.9954568,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057425,14.9954568,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057425,14.9954568,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057454,14.99545672,77,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00057454,14.99545672,77,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00057472,14.99545657,73,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00057472,14.99545657,73,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00057487,14.99545644,76,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057487,14.99545644,76,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057453,14.99545594,77,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00057453,14.99545594,77,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00057447,14.99545583,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057447,14.99545583,77,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00057451,14.99545082,77,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00057823,14.99544785,78,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00057823,14.99544785,78,222,10,36073,9075525,-93,UMTS,HSPA,3038,486
42.00057659,14.99543447,79,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00056784,14.99543702,81,222,10,36073,9075525,-81,UMTS,HSPA+,3038,486
42.00056784,14.99543702,81,222,10,36073,9075525,-81,UMTS,HSPA+,3038,486
42.00056784,14.99543702,81,222,10,36073,9075525,-81,UMTS,HSPA+,3038,486
42.00057679,14.9954486,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058342,14.9954684,79,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058342,14.9954684,79,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058863,14.99550806,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058863,14.99550806,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.000587582588196,14.995511770248413,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.000587582588196,14.995511770248413,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058832,14.99551473,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058832,14.99551473,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.0005888,14.99551369,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.0005888,14.99551369,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.0005888,14.99551369,80,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058872,14.9955141,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058872,14.9955141,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058887,14.99551405,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058887,14.99551405,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058887,14.99551405,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058917,14.99551424,81,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00058917,14.99551424,81,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00058933,14.99551423,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00058948,14.99551422,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058948,14.99551422,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00058948,14.99551422,81,222,10,36073,9075525,-85,UMTS,HSPA+,3038,486
42.00059,14.99551414,81,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00059,14.99551414,81,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00059,14.99551414,81,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00059,14.99551414,81,222,10,36073,9075525,-83,UMTS,HSPA+,3038,486
42.00059015,14.99551409,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00059015,14.99551409,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
42.00059017,14.99551391,81,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00059017,14.99551391,81,222,10,36073,9075525,-91,UMTS,HSPA,3038,486
42.00059023,14.99551369,81,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00059023,14.99551369,81,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00059023,14.99551369,81,222,10,36073,9075525,-89,UMTS,HSPA+,3038,486
42.00059029,14.99551363,81,222,10,36073,9075525,-87,UMTS,HSPA+,3038,486
